,Hardness
2589,3.504852979843755
2590,4.715771723971062
2591,5.280261502265109
2592,5.3184385101175575
2593,3.872004549891152
2594,2.3317956466174277
2595,2.985726888668809
2596,5.211019508201982
2597,4.900024075764467
2598,4.109664764878109
2599,4.52501715605741
2600,5.211571035616826
2601,3.1204800772226893
2602,4.769931224290297
2603,5.217048973892648
2604,4.257472972484269
2605,3.339464103779709
2606,4.607998443668626
2607,3.552549742075192
2608,5.0029110416048885
2609,5.049343080358241
2610,3.4323286143912126
2611,5.496105660353329
2612,5.2711611720901566
2613,4.436923446829501
2614,5.199198552889002
2615,5.483965199526477
2616,5.110028877018745
2617,5.452806646577606
2618,4.5856074703206415
2619,3.623110208451147
2620,4.542399752408942
2621,5.013915977856968
2622,5.467211358806228
2623,5.036276592856234
2624,5.113599118139626
2625,4.601112830630381
2626,5.374777473175847
2627,1.4114500684272209
2628,4.736103538761296
2629,5.535720126696942
2630,4.214944583943252
2631,5.354990651415334
2632,0.8700127621908349
2633,4.158133003588795
2634,5.096168359026346
2635,4.721526424165075
2636,5.1433581751053445
2637,5.611556978826601
2638,5.239170314026166
2639,5.101275927225324
2640,3.71619065826337
2641,4.447932747453531
2642,4.154808599815325
2643,5.159242735882966
2644,5.4008918840449045
2645,5.043919427855787
2646,5.322095721405376
2647,4.673172162204687
2648,3.1642158549205313
2649,4.67361441730615
2650,4.1109612928550465
2651,4.002677224702128
2652,3.791549793870555
2653,5.34363532046221
2654,5.000391742762042
2655,5.197512459613485
2656,4.262465989877702
2657,5.486380553591134
2658,5.491180436464157
2659,3.9655471320747946
2660,5.198148852730297
2661,5.1904911997982275
2662,3.9869715269733024
2663,5.473145632662444
2664,4.596626260627889
2665,2.348502913634172
2666,4.727437921996688
2667,5.031532795501603
2668,5.085149864850166
2669,5.291906429584329
2670,4.613579184526117
2671,5.279261087025535
2672,4.757691654094285
2673,3.3901417434567587
2674,5.441360388171182
2675,5.110404799066016
2676,5.121099325772434
2677,5.271631082002809
2678,5.0084859646142075
2679,5.000162481784374
2680,3.1531549447416864
2681,5.189853999938545
2682,5.39218763826651
2683,5.3874395215071935
2684,4.5078583887350385
2685,5.261769443304955
2686,5.226589276148227
2687,5.070420169509834
2688,5.279936719596028
2689,4.9384984712164295
2690,5.19631447928087
2691,4.8391883479949875
2692,4.8283831572141604
2693,4.756704558467197
2694,5.088067376816795
2695,5.013319307110369
2696,4.743123414033674
2697,5.279882505613401
2698,5.228801135994465
2699,5.226984589444864
2700,2.5191562780403096
2701,4.1475251086973435
2702,4.724500000778323
2703,5.094084000450991
2704,5.834270253668208
2705,5.335163810229554
2706,5.277582663728167
2707,5.127734553921915
2708,3.9405082806486824
2709,5.360280918470071
2710,4.551198260187116
2711,4.996515496768623
2712,5.058571074139975
2713,2.9354247574212
2714,3.9631897386571917
2715,4.419702531282239
2716,5.0682493923208405
2717,4.056764068630245
2718,3.8922207664575277
2719,2.014580966963828
2720,5.087224968566575
2721,5.326368274334058
2722,5.07612242019794
2723,5.0008412098162065
2724,5.199840038919876
2725,4.977685960760975
2726,4.4093253759897895
2727,3.5400184481956742
2728,3.3478079469400024
2729,4.7951541792362145
2730,4.291740396880927
2731,5.041180338616158
2732,5.010031750638582
2733,4.529091695537744
2734,4.5832334437582904
2735,5.288872236553059
2736,5.284713940810686
2737,5.365623137402514
2738,4.934606979869369
2739,5.134160970570849
2740,3.06020329798705
2741,5.101999334635446
2742,5.007181154130293
2743,2.6365236257767286
2744,4.932000961954099
2745,4.341487733577947
2746,4.101215014116454
2747,4.005376419416316
2748,4.209117265058362
2749,2.8579303200573802
2750,5.235758484606562
2751,5.359710106766778
2752,5.133910638136264
2753,3.1530898686113193
2754,4.675844968621912
2755,4.389891686132355
2756,5.221388330327874
2757,1.2536159481771243
2758,3.0477173283015606
2759,5.088771306620256
2760,4.222507353426478
2761,5.139247840036295
2762,5.099756248536084
2763,5.305283882669803
2764,5.018399131195232
2765,3.606813989594021
2766,1.643337621303342
2767,5.1512727510486265
2768,5.196909396347734
2769,4.330619388959589
2770,4.9356466387167375
2771,4.722822316679664
2772,5.014940931437385
2773,5.051663943444725
2774,5.172406015781863
2775,4.605010107732607
2776,5.301338684427325
2777,4.991804585380209
2778,5.370477521752932
2779,4.710607013499688
2780,5.446326510389898
2781,5.1529991532899295
2782,3.9523093841875427
2783,4.447145547312989
2784,5.307057126597137
2785,4.234986916448653
2786,5.32004915434781
2787,4.133505274398566
2788,2.508850742420042
2789,3.850743536281569
2790,5.233255576154439
2791,5.413602308729591
2792,5.251293938338919
2793,4.126719928235328
2794,5.319734218684764
2795,5.246308265392031
2796,4.549154262031142
2797,2.723495985463993
2798,2.32526513334642
2799,3.772512156125769
2800,4.3502044929422174
2801,3.1222903425794626
2802,5.378111011675763
2803,5.066204203543059
2804,5.124097872472804
2805,4.857324312564283
2806,5.37477509628482
2807,3.69046005675472
2808,5.15034843613886
2809,4.697721513762538
2810,2.317868122314577
2811,3.999715142800673
2812,5.463424531410152
2813,5.140944833658558
2814,4.465992458799306
2815,3.1267923409163823
2816,3.803543878053061
2817,5.157530490615269
2818,5.2500756872286765
2819,5.329900672632041
2820,5.221770375780421
2821,5.069495583003809
2822,5.4338214150899375
2823,5.209098214471834
2824,5.222077131099754
2825,4.318371512457573
2826,4.482019597883062
2827,5.498960417983283
2828,5.180610082299805
2829,4.306838233217276
2830,5.348510329421201
2831,4.6014253663867954
2832,5.0161839383954705
2833,5.23816176716011
2834,4.102201493717722
2835,5.148782710770493
2836,5.255941109960283
2837,5.2763574177636485
2838,4.821437084527945
2839,4.900894921766
2840,2.3893022999397573
2841,4.5371982054843105
2842,2.525873565136729
2843,5.233949224884023
2844,5.278078297280732
2845,5.104953633533925
2846,3.097641604118439
2847,2.771039715490854
2848,4.248240415357834
2849,4.386056254448664
2850,3.828487950598814
2851,5.48704593466131
2852,4.1701969758039805
2853,5.134039054515907
2854,4.965949533497402
2855,5.167181420372856
2856,4.064867429557816
2857,4.196657311241628
2858,5.086942922655165
2859,5.198298118855721
2860,5.078869349591844
2861,5.328346499122027
2862,3.033276540388301
2863,4.209254267141068
2864,5.199569370768309
2865,3.0158586594188583
2866,5.323316682414973
2867,3.3549935113192695
2868,5.137522351879067
2869,5.242497356777369
2870,5.2385990837283085
2871,4.917152483010003
2872,4.454922539141683
2873,4.555593839558819
2874,5.279075097717852
2875,5.046341869251696
2876,2.7799202375256176
2877,3.9455052917960947
2878,5.269291374059346
2879,4.702055293364443
2880,5.397712817210758
2881,2.7612560879750285
2882,5.089161194336725
2883,5.3577027650747695
2884,4.945875258059246
2885,4.071514185931344
2886,4.92841956834721
2887,4.184052312858939
2888,4.145530541855552
2889,4.784591093382346
2890,2.488828141373281
2891,5.104640597286648
2892,2.2985439914163486
2893,3.216526008823107
2894,5.445719546730168
2895,5.578352937787713
2896,5.033499717196058
2897,4.8731583858308
2898,4.675441163349276
2899,3.8047249142580752
2900,4.468152079954185
2901,5.317520489455306
2902,4.750033984993173
2903,4.506758625585663
2904,4.419168985282907
2905,5.336103309133092
2906,3.6877168890392134
2907,5.509307502785149
2908,2.4109581495484034
2909,5.398424301566267
2910,5.244018399719609
2911,5.477850607449012
2912,4.290038112140598
2913,3.1723733318334517
2914,3.4026400503215264
2915,2.5945036969908775
2916,3.6949807780916712
2917,5.186814114885907
2918,3.314110063225688
2919,4.242455950620009
2920,4.89162718889488
2921,4.496306205164356
2922,5.109910461992403
2923,2.187401301723688
2924,5.2515022244362815
2925,4.298340819878145
2926,4.763292237180928
2927,5.026736673856812
2928,4.9425927947189905
2929,4.5264481072719605
2930,2.103934046626269
2931,5.037761215080825
2932,-0.18346437596215237
2933,4.90037206228896
2934,3.9394804599030886
2935,5.4311821236293145
2936,2.7804346827066233
2937,4.230100093781938
2938,3.5877440256548545
2939,5.0743673494469945
2940,5.409834124290597
2941,5.369335252822444
2942,5.395396446707585
2943,4.411534068267514
2944,5.413975223857631
2945,5.2648998440359325
2946,4.94407068011395
2947,5.017732346293602
2948,4.766899819692029
2949,3.3791407661505084
2950,3.3034533581077623
2951,5.284318296859146
2952,5.314275345104692
2953,5.060379441041907
2954,3.695632349602805
2955,2.1146591804547255
2956,4.658467491574238
2957,5.141680448944202
2958,4.831889571783837
2959,4.509768474646675
2960,5.259820394241196
2961,5.342955202867916
2962,5.271706462302983
2963,4.736094787464889
2964,5.219941054445586
2965,5.131578225298252
2966,4.94906079634086
2967,5.274916989350729
2968,5.511703159780457
2969,4.338016481634665
2970,5.2454600295633895
2971,5.091760794831776
2972,4.406864406481123
2973,5.451400305878396
2974,4.523080175788165
2975,5.323386119355044
2976,5.008853473319599
2977,5.132637645632722
2978,3.3814476875755948
2979,3.53317851590702
2980,5.131804101009433
2981,5.037049374507176
2982,3.9393751697864863
2983,4.594828646040563
2984,5.233536316997302
2985,5.035755582289492
2986,5.017466156717225
2987,5.0941991878711566
2988,5.075912789853257
2989,4.29535099644114
2990,2.333708155427937
2991,3.9573701752448414
2992,5.208566094202064
2993,3.649608958070242
2994,4.688643140343449
2995,4.819632604137711
2996,5.3657942974493995
2997,5.180382681520785
2998,1.4414816223767577
2999,4.9699434581330815
3000,2.8654602783961574
3001,3.329641077702548
3002,5.407239029182136
3003,5.191420325035899
3004,2.7980228334290325
3005,5.240481637157314
3006,5.3117065224999696
3007,3.779522099594917
3008,5.198468280797907
3009,4.024428086905911
3010,5.16453295217704
3011,1.5867617692589842
3012,4.933637858303687
3013,4.971384109002251
3014,5.057214083122352
3015,5.042384125348289
3016,4.937103996519577
3017,4.66287088211694
3018,2.56471640748755
3019,4.187657520718943
3020,5.140668528982562
3021,5.273144810599078
3022,4.893506437452153
3023,5.320282232758601
3024,4.26402504224453
3025,5.160929096102336
3026,4.278410410947498
3027,4.419643933579369
3028,4.964789373144822
3029,5.442173623691902
3030,3.1201667460879414
3031,4.739536480946111
3032,2.4125584745795985
3033,4.323892898583119
3034,5.358607441576403
3035,4.382675022336702
3036,4.92985878140397
3037,5.272540679024543
3038,4.75939487392721
3039,2.815087869135467
3040,4.652966080195689
3041,5.232493054631074
3042,5.203519044325383
3043,1.8664339779218182
3044,3.859332617998043
3045,4.050881294117026
3046,5.285130747677309
3047,5.047855612626476
3048,5.267221218726366
3049,5.103467682093901
3050,4.430499646329312
3051,5.230179378846531
3052,5.378972550023537
3053,4.699244085023185
3054,5.352728182386155
3055,5.228079575109126
3056,5.313979105960172
3057,5.072370430468145
3058,4.224435079118881
3059,5.359527744235065
3060,5.383137377652229
3061,4.266476603796148
3062,3.258151201215595
3063,4.477764960673581
3064,5.233179239201869
3065,2.356714759692681
3066,4.897582981190501
3067,5.250327024020171
3068,4.7245292083743955
3069,3.8127859553069428
3070,4.3430205980014165
3071,3.2341660239993892
3072,5.083313735484277
3073,3.46385048010975
3074,5.306776967585073
3075,5.173128345594821
3076,4.794197044971565
3077,5.201189091633982
3078,5.323186516740103
3079,5.366674377972354
3080,5.753910684336973
3081,5.245657267065789
3082,4.098707790782559
3083,4.004227592805644
3084,4.275033758587378
3085,4.456463768868263
3086,2.391441868901981
3087,5.194531076054661
3088,4.38514047276591
3089,2.9134312444609733
3090,4.614446723660814
3091,5.36766706542622
3092,5.309676811319487
3093,4.661757993701417
3094,5.050186320340391
3095,5.011203267168518
3096,5.226979782545957
3097,5.267387485098348
3098,4.85029136917006
3099,5.212542543264274
3100,5.178212961654915
3101,5.019965422812247
3102,5.396618166961357
3103,5.33629634508865
3104,5.460182833844302
3105,5.463019443500462
3106,3.3199982842701004
3107,5.025659600090981
3108,2.0349921700888967
3109,5.274927985928604
3110,4.309276293755252
3111,5.243842541311543
3112,4.971603786831412
3113,4.771427147929273
3114,4.5162162010567535
3115,2.0938369177260077
3116,4.401410684171905
3117,5.302228335080416
3118,4.950276921749448
3119,4.395770314377948
3120,4.7474041042164945
3121,5.21927915511147
3122,5.2597099840461645
3123,5.027058628723022
3124,5.198031828096336
3125,3.1399816455554763
3126,4.6378051957096895
3127,3.131677113033311
3128,5.062720006347252
3129,4.241390460029292
3130,5.310647740134854
3131,4.4662271317227065
3132,4.100968292650276
3133,5.474994118700476
3134,5.49181834644374
3135,5.3237499864418965
3136,5.292586125824322
3137,5.091255306983099
3138,5.235065778797631
3139,4.5184599987862155
3140,5.2955547293182885
3141,4.322096121910788
3142,3.5763681563999263
3143,4.655527493802455
3144,5.118377327486355
3145,4.918281929734761
3146,4.831690191507439
3147,5.229541910291476
3148,4.934739605001992
3149,5.194350522488808
3150,5.4546445335688105
3151,5.143003918970281
3152,5.232578486329189
3153,4.621145221872412
3154,5.2101155060106805
3155,5.017062983569355
3156,4.649719526472131
3157,5.337192413960905
3158,3.1788392795412057
3159,4.549837212365299
3160,4.925771794285279
3161,3.489235237365082
3162,5.434252119101947
3163,5.31763982418709
3164,3.761362676051321
3165,5.27924187119396
3166,4.7769508968206145
3167,5.22020246290964
3168,5.032636535906605
3169,2.8399842567624365
3170,5.172386148106013
3171,3.8532636502031075
3172,5.3271726218691065
3173,4.937602157097521
3174,2.1949874998270937
3175,3.4813430151403755
3176,5.100558494676715
3177,4.377136179710341
3178,5.34040272437229
3179,5.266375976704116
3180,3.096923352953082
3181,4.446589121407818
3182,4.589631283992191
3183,5.094499791985539
3184,4.600733029633012
3185,4.189305101380492
3186,4.393223705166315
3187,5.4920847685238705
3188,5.091438305932599
3189,4.997556621581165
3190,5.076186315208005
3191,5.165321817760992
3192,4.876932204798506
3193,4.867391934050687
3194,4.807280427535499
3195,4.979271103445754
3196,2.1636812961971645
3197,5.411486107455765
3198,5.02668122584795
3199,3.9766740480900697
3200,5.234360378024806
3201,4.086609416767056
3202,4.519915035437892
3203,5.29261955455119
3204,4.337248141167249
3205,5.0077705381119095
3206,5.251771269386582
3207,5.362304272617425
3208,5.198140098400758
3209,4.92767429821656
3210,5.284793841873931
3211,4.389840726715198
3212,5.361115955773828
3213,5.279728170487138
3214,4.716631857375836
3215,5.008643147444264
3216,3.976045928349498
3217,5.117008468398312
3218,2.9124307630598696
3219,4.653797705159043
3220,5.489527925722277
3221,4.275074741204138
3222,3.9612375311965558
3223,3.1225657361137165
3224,4.207562558250135
3225,4.243496105161101
3226,5.255346139589672
3227,3.1980180976678776
3228,4.431896855128103
3229,3.7737559888847216
3230,4.9635127137142545
3231,5.321633407312055
3232,4.650731468588395
3233,4.182706763689446
3234,4.544790143549024
3235,5.359295868993707
3236,5.08333348137369
3237,4.427401153319982
3238,5.220696282391438
3239,5.295945809232633
3240,5.153554373240825
3241,4.602001713199009
3242,3.4699322447831737
3243,4.038173242779861
3244,5.340040468717175
3245,4.866494463552698
3246,5.265124261641644
3247,4.4195258235333545
3248,4.863916097590077
3249,5.305540172990595
3250,5.199358972517588
3251,5.558220464978415
3252,4.589514351496973
3253,4.880874341635144
3254,5.347930731115402
3255,4.6289278983167845
3256,5.216395386061787
3257,4.720317046035791
3258,4.396451860110163
3259,4.920656864217051
3260,3.6463508287392274
3261,5.029338700120949
3262,5.001089565605881
3263,3.1770283009920464
3264,4.46908969791158
3265,5.322478362076085
3266,5.248203308059828
3267,4.0162205295743885
3268,5.202374277155405
3269,5.558253426744715
3270,5.281269989162576
3271,2.6929093309047825
3272,5.5823671892774165
3273,4.969940295988529
3274,4.844590657858195
3275,2.920230356196151
3276,5.097389893506302
3277,4.968117557492118
3278,4.049533743658269
3279,5.269098910023926
3280,5.326137723914275
3281,3.2104504717504354
3282,4.1310063854341665
3283,2.929084907377989
3284,4.851024636505338
3285,5.219504691612424
3286,5.173894336031076
3287,4.835147889480796
3288,4.1228662578397
3289,4.910648835148395
3290,4.671347097363469
3291,5.397603706589932
3292,3.6853809996480003
3293,2.575200793734858
3294,4.101656660731296
3295,3.8036839568616685
3296,4.726571511039573
3297,5.2809175469360525
3298,4.3997571905093364
3299,3.0771236729653744
3300,4.282580458091027
3301,2.246168209641563
3302,3.767828711981685
3303,4.964951655206143
3304,5.080516152056896
3305,2.799887032451604
3306,5.471043332906474
3307,4.028215760572316
3308,4.514504248874259
3309,5.40967997765736
3310,5.268098799412112
3311,4.744934603575706
3312,4.162833187383388
3313,5.666357736526246
3314,4.93124568760838
3315,5.303677480332418
3316,5.510860753512885
3317,5.359979504492951
3318,3.0700966359341395
3319,5.296669249470025
3320,4.506717640013981
3321,4.179832119635507
3322,4.94829820219745
3323,4.473510322004602
3324,3.135119838967783
3325,0.9100585648664063
3326,4.405583115217637
3327,4.556096402868379
3328,4.950889885375279
3329,4.974353841282447
3330,4.574716339492221
3331,4.088882279529841
3332,5.3011956815584185
3333,5.360059166039877
3334,5.1085623629292405
3335,4.588776210734136
3336,4.709433405983001
3337,5.151971933736161
3338,5.166126884479336
3339,5.131907467437584
3340,4.05341192483607
3341,5.085956752192429
3342,5.1906133720483885
3343,5.203948267587604
3344,5.2738376033257985
3345,5.287962252773511
3346,5.370087928627331
3347,5.147942893624744
3348,4.951606539714101
3349,4.404265616284734
3350,4.218215549923172
3351,3.6733499059544754
3352,4.123086217631694
3353,4.140188109967153
3354,5.3126350675978955
3355,5.200212051601162
3356,4.458351158463476
3357,5.249669154914502
3358,5.116758977126625
3359,4.492187984018386
3360,2.7352789245236186
3361,5.059249636663383
3362,5.056172835010428
3363,3.586336269086041
3364,4.455735169693086
3365,2.523590749608153
3366,3.607280135648742
3367,5.211673095672409
3368,3.965157308956175
3369,5.395761879091516
3370,4.544867427241906
3371,4.530586583239703
3372,3.3358647397418038
3373,4.848979695263262
3374,4.910454798806127
3375,3.9630959225736024
3376,4.195554321037582
3377,5.19354852724639
3378,5.148012561673604
3379,5.182392298521191
3380,5.087457705626932
3381,5.051788946259855
3382,4.9961357517367855
3383,3.645659354886326
3384,4.3566155561430335
3385,4.150103349668688
3386,3.704865122911417
3387,4.894318475103355
3388,5.044398220524958
3389,4.214201604022441
3390,5.066028657918844
3391,4.035733489434666
3392,2.4619609360543935
3393,2.9332551299667697
3394,5.213945436793593
3395,5.06583014732997
3396,4.345822489272066
3397,5.176983454021039
3398,4.746722327781678
3399,4.440541109494067
3400,4.978850204920521
3401,4.4414562660555195
3402,5.435637188637632
3403,4.917457102436188
3404,5.320498001869897
3405,5.443580959905818
3406,4.09431390686067
3407,4.67731461904915
3408,2.2366528432870996
3409,4.498884351040132
3410,4.0547502024028095
3411,4.971695481525639
3412,3.4922255828912583
3413,5.453621206762801
3414,4.6606962630537545
3415,5.1058527184945275
3416,5.108069609694546
3417,5.351140683733971
3418,5.003162701455135
3419,4.932400292884073
3420,5.319441545153029
3421,5.212596698256236
3422,5.19377380219548
3423,5.267973967245828
3424,5.212110390877713
3425,3.8680428149764636
3426,5.066740735702854
3427,3.951804653502518
3428,5.1107043850355485
3429,4.864191400381053
3430,4.764253492991705
3431,5.200204062639745
3432,2.9700197359098315
3433,5.279639994014079
3434,4.999223157445783
3435,5.427127937336275
3436,4.096421581654299
3437,5.255665714282303
3438,2.585249086732796
3439,5.25207256612385
3440,4.5202317638334755
3441,5.073630946869991
3442,4.684196618255146
3443,4.779689255700344
3444,3.718571487714929
3445,4.7200137014739685
3446,5.087404870244303
3447,5.211387439373385
3448,3.8544124464016036
3449,3.1477198096968637
3450,5.416168833864842
3451,3.530583735690182
3452,2.7475819568031423
3453,5.03885141026342
3454,4.4220537109836755
3455,3.972552771416871
3456,2.7533450975935247
3457,5.017153320375054
3458,5.578660805353461
3459,5.252215445766945
3460,4.474881461919672
3461,3.656431051172432
3462,5.004006168026731
3463,5.163818689754754
3464,5.222716232544437
3465,5.179476072727557
3466,5.382880680870645
3467,5.308816423100701
3468,5.144491028962365
3469,5.283418483803427
3470,5.039479248870803
3471,4.494857138557953
3472,4.439556575055705
3473,5.094768017162711
3474,2.329125103721446
3475,4.999434595531691
3476,3.4352623829844435
3477,4.40379006742909
3478,3.8410284539410777
3479,3.6186403866623387
3480,5.129519003099629
3481,4.095810961082977
3482,5.457300287519079
3483,5.341048764382031
3484,4.7471586324415345
3485,5.002997139677042
3486,5.191380124019167
3487,4.204724068230576
3488,4.355655871629563
3489,4.87910512058647
3490,4.699740455206763
3491,4.447888722300288
3492,4.561229019984238
3493,2.274111463544118
3494,5.177771277314112
3495,5.419008575703264
3496,5.157003701785628
3497,4.309953863161009
3498,3.200711467649368
3499,5.026024139660669
3500,6.008428751623805
3501,2.681834021571631
3502,2.41857651058013
3503,5.161335878933135
3504,5.167647362579736
3505,4.558700596529182
3506,4.961580674673808
3507,5.490149573115195
3508,4.906742397898029
3509,5.534574661803143
3510,3.8705002005565374
3511,3.428715322319161
3512,4.412255901216072
3513,4.7040192566424075
3514,4.793375028303825
3515,5.078212561397134
3516,3.780568925164342
3517,5.367170783996261
3518,4.772908059233097
3519,5.327928519619947
3520,5.184927049310504
3521,5.352460671182074
3522,5.167508992001026
3523,2.857669773556588
3524,3.1361802066728526
3525,5.201797364477245
3526,5.317400714701151
3527,5.276181449886277
3528,4.675743710133114
3529,5.264409242240207
3530,4.70291394145121
3531,3.7136734316087017
3532,4.326871905309105
3533,5.004923072499648
3534,3.2267070168011918
3535,5.092377482112118
3536,4.990005735620748
3537,4.523177091000299
3538,3.8126402699885427
3539,3.0505986062158024
3540,5.333585053515499
3541,4.706178625602513
3542,3.529364534032012
3543,3.4800216747085537
3544,5.160334390890239
3545,4.656139786633204
3546,4.256508955458226
3547,4.797859296275228
3548,3.123709608486063
3549,4.67697694090939
3550,2.668989552091677
3551,5.204193778571794
3552,5.403791261639692
3553,5.275089878344392
3554,5.195250075965653
3555,4.587970640528728
3556,4.266082996420961
3557,5.235256515822527
3558,5.218126737597813
3559,4.901745595382501
3560,4.891197589065671
3561,1.6552018482370663
3562,5.016330957751051
3563,5.126473267913463
3564,5.40627871498714
3565,2.2883148598626715
3566,5.292855551780144
3567,5.229091443945718
3568,5.1475281975909
3569,2.4867819394794037
3570,5.173216050417611
3571,5.095634303974977
3572,5.182945478369961
3573,3.211250154525172
3574,4.661871266864379
3575,5.0298038970725125
3576,3.614021774126271
3577,4.937146130188171
3578,4.839669704012081
3579,2.701817782431098
3580,3.0310278371345536
3581,2.931441538725814
3582,4.502622635942739
3583,5.186019541213488
3584,5.001402188598071
3585,4.845637930868963
3586,4.955148799938228
3587,4.646826525075735
3588,5.555433062432353
3589,5.278000709232039
3590,2.3561438758431557
3591,5.272142104911579
3592,4.312926677424102
3593,5.1929009895319975
3594,4.928167944189221
3595,3.274639486962486
3596,5.213948045455879
3597,5.397083587465451
3598,4.5909672681641105
3599,5.472545032058863
3600,3.155116160885362
3601,5.352771223675891
3602,5.345370872578016
3603,5.2484441847128185
3604,5.358766811836778
3605,5.059011032614794
3606,5.308783684637142
3607,4.757074675980846
3608,3.965159037342225
3609,1.9619950945991516
3610,4.361395766448605
3611,5.183736638831276
3612,3.732677366679768
3613,3.5665318039454927
3614,4.453364482592612
3615,2.8968737187477616
3616,4.479836066863617
3617,5.016595143407658
3618,5.333657013626723
3619,5.356359663400873
3620,3.3187424009904762
3621,5.128784433417765
3622,4.826127810394874
3623,5.6623081742111
3624,4.95132084098189
3625,4.607310481751464
3626,5.208071094349527
3627,5.406641476792261
3628,4.10037895493676
3629,4.464060167968771
3630,4.834190214007606
3631,5.3129985096765715
3632,4.0197779125191495
3633,5.055489975707771
3634,5.219513152005804
3635,4.612014484522026
3636,4.595743764729145
3637,3.434435310824332
3638,2.9273311148916195
3639,3.50355952285702
3640,3.8944772487004307
3641,5.014355043372277
3642,5.221755335431499
3643,5.2128684039319655
3644,5.190407984493463
3645,2.53508943404432
3646,4.878376609877618
3647,5.272774325150765
3648,4.2437629438165585
3649,4.849884214021718
3650,5.218197551763376
3651,3.9785550937347716
3652,4.4141921014254315
3653,5.021120770806887
3654,4.871152557197619
3655,3.5576999109543936
3656,5.487020501779108
3657,5.453267209465409
3658,4.922305689764666
3659,4.69805747586604
3660,5.375217416192315
3661,4.222056487122882
3662,4.882743449007217
3663,3.632527191998618
3664,3.093808472144837
3665,3.169806954955899
3666,2.7428251711973655
3667,5.195199370809377
3668,4.977021902335866
3669,5.380215549836127
3670,5.282483836405146
3671,5.419846086661261
3672,5.144759666858907
3673,4.4195685743137805
3674,4.945539274004977
3675,2.097135300075996
3676,5.3367719457963805
3677,5.125863384715089
3678,4.855209806881075
3679,4.030610634720172
3680,5.20079188590349
3681,0.4989616846938856
3682,5.294302615238278
3683,5.072768352837368
3684,4.001276538859579
3685,5.115056545756751
3686,4.385013655221971
3687,4.982895206412776
3688,4.376199946175598
3689,5.075195925350723
3690,3.2448588123107385
3691,3.9497226176566222
3692,5.357111850940171
3693,1.300626815668052
3694,5.098729461658342
3695,5.528400232418004
3696,5.222299366035714
3697,5.17424576958571
3698,3.765103654119206
3699,2.3665699209687747
3700,4.768668552323961
3701,5.104123156889564
3702,5.258345822446763
3703,4.361978729114357
3704,4.0464362599929
3705,5.179056244904139
3706,5.276491992039887
3707,5.345582705668733
3708,2.503118980347657
3709,4.882086189415782
3710,5.47272057078035
3711,5.93292825415606
3712,3.0126601249771308
3713,3.85090416884387
3714,5.026907336375242
3715,5.3311272449420795
3716,2.1062096975618276
3717,5.270656700194001
3718,5.1685359254175225
3719,4.434178948049396
3720,4.49150350216183
3721,5.397597577573751
3722,5.065728112324573
3723,5.337014479968013
3724,4.834688405590895
3725,3.8010544880067374
3726,5.211022566831215
3727,5.2929106031290445
3728,4.2555040608361185
3729,3.4374019896234325
3730,5.254194290240674
3731,4.9201795856927335
3732,5.473434487786173
3733,4.247714182811086
3734,5.21474165931285
3735,3.772202621679315
3736,4.453583703905055
3737,5.332960958192368
3738,2.835714987266668
3739,4.423304252692878
3740,5.035191562853614
3741,5.163761186349086
3742,4.921481700925404
3743,4.8975413635069325
3744,4.108380162099125
3745,3.864314649679304
3746,4.556331355418911
3747,3.8619185558726983
3748,1.511012791622663
3749,5.20833165577068
3750,4.676093586576208
3751,4.497963391173313
3752,4.618278456134362
3753,5.0006904730603825
3754,5.244332468328398
3755,4.372555624568976
3756,5.369271939722488
3757,4.892217458771686
3758,4.148158293411873
3759,3.9657205558647686
3760,5.383886305238544
3761,5.096867224839446
3762,2.9060300415715905
3763,5.155873135342509
3764,5.272317341917353
3765,5.250070376647164
3766,5.227478624688338
3767,4.0580488078703025
3768,3.2463199404578202
3769,5.023980576362128
3770,3.345420055153501
3771,4.069127972155486
3772,4.208161767842
3773,4.799543792116649
3774,4.553385793915995
3775,5.180972593886516
3776,5.237825406347408
3777,4.092675480570097
3778,4.489116285362909
3779,5.033550351141423
3780,5.219909583103989
3781,5.1062454376994255
3782,3.978002115649801
3783,5.020453506792962
3784,5.0885631022840485
3785,5.453263535568366
3786,5.395733631546491
3787,5.158647714967042
3788,2.7063317553179234
3789,5.259470276510502
3790,5.262434844881527
3791,4.070836214055596
3792,5.128243839100503
3793,4.1928205673950725
3794,5.376809211846053
3795,5.470563330065146
3796,5.1584742451803525
3797,4.7981999008586556
3798,5.259844334392494
3799,5.0390709033843395
3800,5.2635150020299015
3801,4.012145023564877
3802,4.41536923819011
3803,5.225837463567289
3804,4.959393999717783
3805,4.792898340780674
3806,5.494241965545401
3807,5.201422497992938
3808,4.475763684252675
3809,3.6345900473143575
3810,3.126930214834365
3811,1.996196638067048
3812,5.321487564141144
3813,5.249574040210451
3814,5.009640387685717
3815,2.126731392222161
3816,4.9582455909706615
3817,4.634703684131951
3818,5.551749092159527
3819,5.342724318783604
3820,5.286670731887272
3821,3.9580637052547676
3822,4.698075537019037
3823,5.347934124089245
3824,4.969673322897726
3825,4.1890893317412505
3826,5.381641529045674
3827,4.890435899702484
3828,5.4073960717210126
3829,5.199217368595265
3830,4.728951381489493
3831,5.433798670166589
3832,5.094523048857799
3833,4.86705583756766
3834,5.2404023419845185
3835,5.029727126524396
3836,4.821729249979611
3837,5.116588035543888
